Date,AMBEV,ODONTPREV,VIVO,PETROBRAS,B.BRASIL,BOVA
2015-11-16,19.049999237060547,10.399999618530273,19.209999084472656,7.699999809265137,17.299999237060547,45.439998626708984
2015-11-17,19.1200008392334,10.5,19.31999969482422,7.760000228881836,17.610000610351562,45.88999938964844
2015-11-18,19.170000076293945,10.350000381469727,19.18000030517578,7.820000171661377,17.739999771118164,46.08000183105469
2015-11-19,19.350000381469727,10.180000305175781,19.290000915527344,7.840000152587891,18.729999542236328,46.70000076293945
2015-11-23,19.059999465942383,10.449999809265137,19.139999389648438,8.079999923706055,18.56999969482422,46.459999084472656
2015-11-24,18.940000534057617,10.359999656677246,19.229999542236328,8.5,18.600000381469727,46.790000915527344
2015-11-25,18.600000381469727,10.149999618530273,19.450000762939453,7.900000095367432,17.399999618530273,45.40999984741211
2015-11-27,18.56999969482422,10.199999809265137,19.780000686645508,7.599999904632568,17.290000915527344,44.59000015258789
2015-11-30,18.639999389648438,9.949999809265137,19.56999969482422,7.670000076293945,16.290000915527344,43.70000076293945
2015-12-01,18.729999542236328,9.920000076293945,19.549999237060547,7.489999771118164,16.290000915527344,43.529998779296875
2015-12-02,18.440000534057617,9.960000038146973,19.790000915527344,7.519999980926514,16.420000076293945,43.459999084472656
2015-12-03,18.75,10.319999694824219,19.3700008392334,7.980000019073486,17.799999237060547,44.970001220703125
2015-12-04,18.540000915527344,10.399999618530273,19.600000381469727,7.519999980926514,17.31999969482422,44.099998474121094
2015-12-07,18.600000381469727,10.220000267028809,19.639999389648438,7.190000057220459,17.25,43.95000076293945
2015-12-08,18.139999389648438,10.260000228881836,19.639999389648438,7.130000114440918,17.079999923706055,43.04999923706055
2015-12-09,18.479999542236328,10.3100004196167,19.850000381469727,7.650000095367432,18.799999237060547,44.650001525878906
2015-12-10,18.299999237060547,10.199999809265137,20.0,7.449999809265137,18.0,44.31999969482422
2015-12-11,18.280000686645508,10.1899995803833,19.709999084472656,7.25,17.649999618530273,43.91999816894531
2015-12-14,18.049999237060547,9.850000381469727,20.0,7.210000038146973,16.639999389648438,43.43000030517578
2015-12-15,17.850000381469727,9.859999656677246,20.190000534057617,7.420000076293945,16.760000228881836,43.5
2015-12-16,18.139999389648438,9.800000190734863,20.219999313354492,7.289999961853027,16.5,43.7400016784668
2015-12-17,18.149999618530273,9.920000076293945,19.989999771118164,7.199999809265137,16.389999389648438,43.7400016784668
2015-12-18,17.799999237060547,9.75,19.850000381469727,7.019999980926514,15.949999809265137,42.58000183105469
2015-12-21,18.0,9.5,20.100000381469727,6.639999866485596,14.90999984741211,41.95000076293945
2015-12-22,17.950000762939453,9.569999694824219,20.299999237060547,6.789999961853027,15.0,42.22999954223633
2015-12-23,18.200000762939453,9.59000015258789,20.489999771118164,6.929999828338623,14.850000381469727,42.75
2015-12-28,18.139999389648438,9.579999923706055,20.600000381469727,6.699999809265137,14.979999542236328,42.5
2015-12-29,18.200000762939453,9.510000228881836,20.760000228881836,6.690000057220459,14.800000190734863,42.41999816894531
